image_id,strong_mu_greenspace,strong_sigma_greenspace,mod_mu_greenspace,mod_sigma_greenspace,slight_mu_greenspace,slight_sigma_greenspace,n_greenspace,lat,lon,angle,urban_cat,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,strong_mu_relax,strong_sigma_relax,mod_mu_relax,mod_sigma_relax,slight_mu_relax,slight_sigma_relax,n_relax,avg_mu_relax,avg_sigma_relax,abs_mu_relax,strong_mu_safe,strong_sigma_safe,mod_mu_safe,mod_sigma_safe,slight_mu_safe,slight_sigma_safe,n_safe,avg_mu_safe,avg_sigma_safe,abs_mu_safe,strong_mu_beauty,strong_sigma_beauty,mod_mu_beauty,mod_sigma_beauty,slight_mu_beauty,slight_sigma_beauty,n_beauty,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty
5VMiIUXkc1_312CH9dwcYg_180,22.07133866305653,1.8934368925464569,12.149505641139054,2.670665329109052,10.266664181007991,2.905687628973273,13,47.57541479,-122.3392554,straight,0,15.832844169952004,2.489929950209594,9.167155830047996,21.73366242743908,2.3070148712664316,14.016058079707847,3.0771425011619193,14.73877504779537,3.197214581838296,10,17.349974128064833,2.860457318088882,7.650025871935167,24.1519093155328,2.4867186067548106,23.86053686075376,2.955204449286905,26.331386610570796,3.372865986673132,9,24.67995172506149,2.9382630142382826,0.32004827493851096,21.77291816755089,1.8689504867067788,11.446225513187317,2.6430396074698854,6.0463801927328475,3.2159457112228527,16,14.5877069614781,2.575978601799839,10.4122930385219
t6dwmVrHaTiB-n0viidp2Q_232,23.339362167824305,1.8351029963513565,16.61253990126868,2.6130915216420734,14.952873928894281,2.762287819469889,15,47.61597124,-122.33173570000001,straight,0,18.989030466839647,2.403494112487773,6.0109695331603525,23.276243277495304,2.0478496941893884,17.299410676554672,2.9278430302271787,16.85099435566739,2.946880045805997,13,19.665477669176102,2.6408575900741877,5.334522330823898,24.94392375227892,1.9115126267725675,21.831445955573045,2.6831024256957297,22.55435424748589,2.8995832231563035,12,23.34474918390829,2.498066091874867,1.6552508160917085,25.097459302240228,1.9854614598430738,25.01471388160639,2.449950800324494,20.727756067943623,2.8485631478008475,11,23.856036245747237,2.4279918026561385,1.1439637542527628
KrsHs9V72DaOFAJ_sWXiIg_270,24.832700288192335,1.938835474913155,27.42612936924711,2.5018209303385204,26.847603541733,2.717458591015289,12,47.51205757,-122.18752509999999,side,0,26.21806815323775,2.386038332088988,1.2180681532377484,24.585554381917223,1.7552904158103715,27.39827654178562,2.429776659752991,27.564903510171,2.4750928390913502,15,26.29013182247795,2.220053304884904,1.2901318224779494,25.605887167053428,1.9418184532302913,25.402946417335343,2.468249624068204,25.50175955622586,2.771752710292856,11,25.512369264681283,2.3939402625304504,0.5123692646812827,25.329849632618565,2.1121893199118644,26.064120854801633,2.5566388756000378,26.163090185745933,2.840748819505681,11,25.807014362757595,2.5031923383391947,0.8070143627575952
RtFxBjXiknBe78Hkd6njlg_0,24.51302556509744,1.9531518407982034,25.044883026573903,2.56342210361949,26.575105528406155,2.672926819089776,13,47.65592679,-122.39509479999998,straight,0,25.28009531568408,2.39650025450249,0.2800953156840791,23.89738602776397,1.7267915121085267,27.626430782547608,2.318301572754829,26.382081819175603,2.390643580682634,16,25.75065246813972,2.145245555181996,0.7506524681397195,25.1985862472942,2.000230051532439,27.446191050365144,2.361167570340603,25.407964424768398,2.5899987874630424,11,25.987204685304274,2.317132136445361,0.987204685304274,25.695096319979882,1.8003039261739986,26.708359007227862,2.4320772303604556,28.69429054036837,2.7212816014447565,14,26.83349842304764,2.3178875859930703,1.83349842304764
HL558f1FCv8jBjAn2VzvYg_0,24.568002563729753,1.627103151296744,22.06872682734105,2.264474538232597,22.448235972809996,2.4745548732374063,16,47.83343553,-122.1780441,straight,0,23.225602616814353,2.1220441875889158,1.7743973831856472,23.45633497301759,1.8707202233034834,23.658918403631333,2.3522382345618764,23.537733016721447,2.5596800695319786,14,23.54366299633827,2.260879509132446,1.45633700366173,25.397973086620382,1.6417537921850591,28.75255131722196,2.0984206550653224,30.65310571287888,2.1848824874548654,18,27.99223887531227,1.975018978235082,2.992238875312271,25.684881492593824,2.096567552794895,21.521996540376268,2.5156595858182755,20.806612067632123,2.7483370753157863,12,22.915215851241992,2.4535214046429856,2.0847841487580077
vmnLC9nJV3pSqmcQkMuoSw_181,24.029320126778725,1.5502828227791499,17.844259147679548,2.126006948781019,15.415279739423918,2.345915008732649,20,47.68542861,-122.38326940000002,straight,0,19.76049488657779,2.0074015934309393,5.2395051134222115,23.473370545765942,2.180937159381795,18.89515232663061,2.918490312705234,17.491374288759946,3.062601893492751,11,20.350205861083733,2.72067645519326,4.649794138916267,24.748015004328494,1.950262731965875,25.022342970168175,2.5115318670380167,24.081238634475934,2.8075377983935894,13,24.646785552047103,2.4231107991324934,0.35321444795289736,26.174137374271325,1.924161985654438,23.77729721720013,2.560942457498869,23.677821786473718,2.6458661308836,13,24.715130970984266,2.3769901913456355,0.2848690290157343
4LDRj2lWYgsJTHpmt4jj2Q_15,22.686576778801665,2.097336562356906,16.46536876444092,3.0704764057078027,12.121053119129689,3.5921507150952525,14,47.19418671,-120.93870459999998,straight,2,18.09078472325431,2.919987894386654,6.909215276745691,23.52753228720293,1.885605459509023,12.176060754604118,2.920088409487003,11.290705432862332,2.895633778254563,13,16.86708808215003,2.5671092157501962,8.13291191784997,25.32911760271642,1.9829461028699953,20.288197959650468,2.592348681680991,19.794203630325516,2.611924578072951,11,22.136722825205908,2.3957397875413124,2.863277174794092,23.660481971443467,1.7647923299146284,18.226444229321725,2.328562543598577,18.69883049103397,2.4974822544001274,18,20.56679636750701,2.1969457093044444,4.43320363249299
Mrzlv1oEkrLQr-Vcw2WsNA_270,25.646440815426693,1.8208857907934088,25.0232909758981,2.402210002794419,26.363455064923563,2.6249044631324794,14,47.75838551,-122.4813563,side,2,25.656653973466252,2.2826667522401025,0.656653973466252,24.348519919833855,1.974219813871152,22.23255551869933,2.4427954070527966,23.336898286855543,2.6689022225691184,11,23.383647996179743,2.3619724811643557,1.616352003820257,24.610021485729707,2.031565758612916,17.896081076050212,2.5905558468160135,14.147446363706264,2.878813116026296,12,19.530090412153466,2.5003115738184087,5.469909587846534,25.503027484061207,1.7578611875703833,22.86462621003517,2.277533528180107,23.515927098106634,2.540729023402822,15,24.118439294940455,2.1920412463844374,0.8815607050595453
SOi3PHF-uLNoNhi0R5Z7lg_49,26.59053721147836,1.6442274693397247,31.840019567170145,2.121827792797859,32.44196236487746,2.3917346280728307,19,47.41749356,-122.0455082,side,0,29.87619487041992,2.052596630070138,4.876194870419919,25.186099348288316,1.8308452531429373,28.37507236590792,2.3015413605917843,31.297658603188456,2.66278767559635,13,27.900052909718912,2.2650580964436906,2.9000529097189123,24.993381820088043,1.6431474786143199,21.15351658728867,2.270318476330741,17.732017253769158,2.92129365713009,16,21.991302105841218,2.2782532040250505,3.0086978941587823,24.491498647169415,1.9992362941410067,25.420106806800895,2.5552817892395314,27.30658017572745,2.820494193726024,14,25.58411128548651,2.458337425702187,0.5841112854865109
sIRp9A-tCI_6hU54YzA9cg_180,24.63229076611322,2.181065865021221,28.73642857804784,3.226892458760586,30.709860321446477,3.5059703515514906,12,47.22192307,-122.389733,straight,0,27.48470500841595,2.971309558444433,2.4847050084159505,24.185097788476178,1.8698414645328054,23.258645002876385,2.343503499228075,21.779735566077026,2.567006752852869,15,23.198951172603707,2.2601172388712496,1.8010488273962935,25.599852448497103,2.1163805785301433,25.33410315905297,2.716521042392369,28.646901436034536,3.0367870866410507,11,26.373882812372532,2.6232295691878544,1.373882812372532,25.10027814508268,1.6682396730761582,24.97213834801916,2.3430492216192653,25.73410811108356,2.4533957368915633,19,25.242316705153065,2.1548948771956624,0.24231670515306547
LaD3eUs_HAT3CRuJqUDnTA_2,26.682908825100313,2.782765923262225,29.423118599402752,3.605222925411456,31.174596130399024,3.861809967887458,6,47.48899901,-122.2536321,side,0,28.83008131377337,3.41659960552038,3.83008131377337,23.554393622087662,2.2127198565779014,19.9092710532549,2.6844269926187754,17.810496405117384,2.973823335156413,11,20.72049218712244,2.623656728117697,4.279507812877561,24.628369884205764,1.9126700433872887,13.545484368736437,3.3574724558748272,9.762360804558833,3.69914847176605,14,17.919210244077536,2.9897636570093886,7.0807897559224635,23.794454467249338,1.6643819958108848,23.442959338601955,1.927546048398305,20.502546150362207,2.2708378720244426,19,22.748290895670294,1.9542553054112108,2.2517091043297057
Zz--8SJPvuR6cD4cfQnGpw_138,24.896546764804224,1.8820461892047915,20.834300325648748,2.8249778269063412,22.878377547819316,3.040545284812857,16,47.54717659,-122.00033119999999,straight,0,23.165604876950642,2.5825231003079967,1.834395123049358,23.349636547296523,2.109302675010963,24.199553578459483,2.565343784314385,26.633083569748322,3.016331734533288,12,24.53737938422931,2.563659397952879,0.4626206157706889,24.98005592094712,1.826824346063732,30.23979721986417,2.281822828329496,32.19179865509413,2.659662635700752,13,28.664302361501004,2.2561032700313266,3.6643023615010044,24.910987671988977,1.6440802104100598,31.107604458625215,2.331176323742447,30.279525041002927,2.4270927921636103,19,28.271450345025656,2.1341164421053724,3.271450345025656
xwpo-nxhqWTtosffEKppXg_255,25.741230605806958,1.8226031198129993,29.414888156424794,2.426121302742816,28.046641520679078,2.6856450341413174,13,47.7175514,-122.28072809999999,straight,0,27.520885903115612,2.311456485565711,2.5208859031156123,25.190718009039312,1.791551639108013,24.931238895638366,2.6461286951513623,24.52618757614857,2.9072696756473557,15,24.935544376113512,2.4483166699689103,0.06445562388648796,25.03270941926187,1.9025242108365457,25.075392555594195,2.533206019744502,25.490354755682738,2.697307752664002,13,25.17717139162073,2.37767932774835,0.17717139162072826,25.54254580102591,1.9183016443873526,30.20182821227288,2.7096149206801097,30.652565929662977,2.7637315126580297,13,28.392370005981,2.463882692575164,3.3923700059810002
FQ1yY5B6ZdgjydN8DQIRPA_180,25.18747478263003,1.9444792454871078,23.826573666503727,2.568681511336688,24.94520396322375,2.744258489002999,13,45.72689718,-122.66304850000002,side,1,24.70001530621644,2.419139748608931,0.29998469378356063,26.781150410699276,1.9486695308123412,36.18644947019535,2.9256831176358484,37.294762656787256,3.069765670277658,12,32.404479142421934,2.648039439575282,7.404479142421934,25.38689503087893,1.9626279632514998,23.650379613873426,2.5254436343795623,23.29964173694739,2.7877686129570276,13,24.25074137390007,2.4252800701960298,0.7492586260999303,25.02746740095698,2.1664522326571904,23.310654700896002,3.048340663724583,24.337298660657655,3.175680819277528,11,24.320805721019216,2.7968245718864337,0.6791942789807841
UNyX_dUxIE9bP1DH9Nurkg_23,25.910021741995365,2.20960429453183,27.150061548277908,2.795221167182764,26.15364844795833,2.9269255915225023,11,46.70650184,-122.9598068,straight,2,26.36737824345205,2.6439170177456988,1.3673782434520483,24.061734377781917,2.3632943989320876,19.768637741727726,3.0420071062453324,21.27644569484345,3.28905244764634,10,21.923187698369716,2.8981179842745863,3.0768123016302837,25.15697732544014,1.9046167386381254,25.62702299983444,2.586663580516281,26.459308621456685,2.749418221241281,12,25.67087017473928,2.413566180131896,0.6708701747392816,24.561222870685715,1.8416458047297812,22.36174267594404,2.2047214934886976,23.12136017226759,2.4423640296492275,15,23.432378856358536,2.162910442622569,1.567621143641464
8LdgYqWNoZuxjDF7cEfMAg_1,24.61149387030879,2.219287852620965,20.74159305445616,2.802472755703234,20.56668364259467,3.312909307177889,9,47.55744861,-122.29920729999999,straight,0,22.265981376895226,2.778223305167362,2.734018623104774,23.59724486157399,3.032998132710238,17.759455593813108,4.328826395490404,17.53684018120087,4.420615071366547,5,20.14137295005242,3.927479866522397,4.858627049947579,24.53461259158817,1.6508284190575528,24.247712090593517,2.142936558911837,22.474467953309134,2.436904947216986,16,23.8741724280988,2.0768899750621252,1.1258275719012012,22.73522420635641,1.9479385017760806,19.487854726219187,2.568165455523287,17.42624074145053,2.6935078997953084,13,20.195603838123148,2.4032039523648923,4.804396161876852
7O7Pm7GxAtyc3bb7pImgnQ_91,24.385112755333754,1.8512433660682648,28.08159174737869,2.7702888152984735,26.577286183593074,2.9213405976416564,13,47.77339033,-122.187027,straight,0,26.061669168926066,2.5142909263361317,1.0616691689260662,23.930493459502678,2.2553482299725633,23.26435496218136,3.1050091693259376,23.484211082007317,3.0864383674427316,10,23.600848464370298,2.815598588913744,1.3991515356297022,24.828269513422768,1.809674231439705,27.450150587762394,2.3687280077727615,30.484483046274473,2.703919844609787,14,27.207238599238245,2.2941073612740848,2.207238599238245,25.46853977918958,2.0225433115179907,22.519621832619915,2.574149114682785,25.10397548778215,3.0712763041886233,11,24.422376670339435,2.5559895767964664,0.5776233296605646
PI0rh9S_5US02vRb7uu8-A_272,26.58077141562977,1.786559781415007,33.69016676210124,2.6202751027571765,33.31845487272075,2.71573101802638,15,46.99043244,-122.958526,straight,1,30.547029063373493,2.3741886340661877,5.547029063373493,27.375466631103794,2.228266410991395,33.191847764788314,2.923986245480784,30.987637170749622,3.0585376917197538,10,30.21175334133831,2.736930116063977,5.211753341338309,25.218697742228674,1.6387115840160253,27.64950314261843,2.1329393686133655,27.918538020233324,2.274612473088639,18,26.75065552983561,2.01542114190601,1.7506555298356083,26.340067274175915,2.337084829471146,29.2516989400118,3.1061851152685844,30.717653797136176,3.4847481869950183,10,28.455815096486823,2.976006043911583,3.4558150964868233
I6m7fHVlbW2LomJNhj8BTg_0,24.406404199999198,1.772876030517699,14.484716928434143,2.5713695139329995,12.628401430865823,3.048616220336076,14,47.67093134,-122.38664170000001,side,0,18.378229263152477,2.4642872549289248,6.621770736847523,23.781579045952583,2.6336079443714215,15.100145212420065,3.9386059998211986,14.627113297004243,4.112937898945586,8,18.728809129131875,3.5617172810460693,6.271190870868125,24.62765924100319,1.682978507029731,17.90524373760901,2.2622284284205056,17.177901760999823,2.5151318438769,19,20.48936821412729,2.1534462597757122,4.510631785872711,23.95679494545382,1.9719696266638604,20.363675387104013,2.5190732928036637,18.546424387044553,2.7143287844700454,12,21.269451049072945,2.40179056797919,3.730548950927055
vdCaIas1aktFMdiXLeasWg_317,27.007949778742933,1.6413360981794347,36.60193903382681,2.487824547418006,39.39938379368266,2.829295586715434,19,47.44678838,-122.2439432,side,0,33.043191052345854,2.3194854107709584,8.043191052345854,26.619722025828455,1.78835171652229,33.01472615196787,2.585379483071334,32.03844443550378,2.6836865732621806,16,30.0269015018629,2.352472590951935,5.026901501862898,24.145189473155526,1.8532801442903586,21.37107196565523,2.461712598706334,19.740297151945043,2.7024182767049623,13,22.05004207246943,2.3391370065672183,2.949957927530569,26.536040674531684,1.8429805684356502,29.426530489848115,2.3441210362165115,27.689698285777133,2.549408404166642,15,27.774135899367874,2.2455033362729346,2.7741358993678737
fxHOqD98xWkyb3WQp70YKA_214,25.08181216386525,2.75853163548368,28.34025908490114,3.451710316339891,29.979515006302325,3.689926344581283,7,47.58769053,-121.914809,side,0,27.542004629128165,3.3000560988016177,2.542004629128165,26.71295939854471,1.9572925498649814,31.852230847460106,2.762486644994711,33.92444378107023,2.956008841690361,13,30.26315169043503,2.558596012183351,5.263151690435031,24.873570098174998,1.6568866715089534,26.13096553261425,2.103396180177335,25.097617351415415,2.2688822396821084,18,25.331908428473003,2.009721697122799,0.33190842847300317,26.956609438783318,1.6991919256417787,29.470635894448396,2.1277410772061893,29.99697193054351,2.222518850365488,17,28.64678790503021,2.016483951071152,3.6467879050302088
fFMJABbt1G98OKBdSbyhyw_83,27.300735214153722,2.061337556675727,31.174005500179398,2.6638693282922077,34.15857928575505,2.875911258738038,11,47.59594368,-122.1473513,side,0,30.477761011800386,2.533706047901991,5.477761011800386,25.33630662629384,1.6833940624360286,27.414163800050567,2.1372020800488767,26.11887063747126,2.326259206463181,15,26.213518376783764,2.0489517829826958,1.2135183767837638,24.673587097857688,1.9286887873454297,22.350347179280902,2.4174892568102715,23.25198336186723,2.6690030240641853,13,23.530615178877486,2.338393689406629,1.4693848211225138,26.056621039203947,2.358616019149804,26.04224486718543,3.0371002155777407,24.147639326585658,3.397418927938664,9,25.515731282421388,2.9310450542220696,0.5157312824213882
wFzmo_zDU9yb0y8cwneZBg_180,24.69377090377064,1.6184847905988111,21.946292186279006,2.1115307899707596,22.041658273067508,2.382496307300596,19,48.43873268,-122.2923308,side,1,23.09611575112024,2.0375039626233886,1.9038842488797592,24.307602541196477,1.6885746498750291,24.14107753735106,2.0730802715908503,22.830255090766073,2.42265696194917,18,23.843604417685633,2.0614372944716832,1.1563955823143672,25.8115647967204,2.212658009585542,27.930252954922295,3.379004145759194,27.636709268506138,3.3920695972163895,9,26.928935762631024,2.9945772508537085,1.9289357626310242,25.575875510632073,2.0627184003154913,25.049752514090077,2.5146146690878535,23.488787481097134,2.7581333609049707,11,24.800051490066913,2.4451554767694383,0.19994850993308688
_j3rwLeGJZjJz1D6MtZUdw_181,23.925626033483223,1.6027854749467887,15.674224861953231,2.4423706759119277,12.826380968432122,2.692244959986461,20,47.5643938,-122.3141956,straight,0,18.58595542770977,2.2458003702817257,6.41404457229023,24.473713007168744,1.6914290696913357,16.46930385005081,2.905671461465486,15.388861507615355,3.225283608884159,18,20.00011334397635,2.6074613800136603,4.9998866560236515,24.945450220528297,1.7164567337069871,20.809436480526248,2.309363900314521,19.34300289399469,2.557990455985087,17,22.115007752533696,2.194603696668865,2.884992247466304,23.278236919724637,2.322212469706368,19.046880203302937,3.395424944538682,19.174080304153236,3.4265557191231037,9,20.875089350241936,3.048064377789385,4.124910649758064
EXxGGeezXND3j0tYrqyRkg_180,23.83557066459535,1.930960541001554,21.80494329558108,2.4814792324989745,21.273784501306356,2.6987076783336437,14,45.62261968,-122.54743799999999,side,1,22.46685188926723,2.370382483944724,2.533148110732771,24.292956398067684,2.141673566887975,22.642232560711356,2.8360886314710596,21.250917387482467,2.9501875261995747,10,22.90046757728805,2.6426499081862027,2.099532422711949,24.444561311611245,1.9784582660404002,17.61186241973027,2.536963792489265,19.40015797183326,2.872701548470983,12,20.878668512830494,2.462707869000216,4.121331487169506,23.990931875106202,2.0355831941276734,19.676254322710715,2.821636049838908,19.752556484870308,3.028887689171716,12,21.50036170159144,2.628702311046099,3.4996382984085592
Ej6YpRnfwv-8FQRnq9kK0g_121,24.278688834736307,2.0851358094442296,22.727396461320318,2.608931501571539,21.119415122359044,2.933528852998614,11,47.04744612,-122.7417269,side,1,22.89008345258022,2.5425320546714607,2.109916547419779,24.868328154263246,2.054147994020942,22.10678217736695,2.6400836460159356,20.838283627526973,2.7901988713493746,11,22.833705223621546,2.494810170462084,2.1662947763784537,24.54977053064523,2.5010879951920995,19.23922590616988,3.2607797718915994,21.506279458194495,3.5909840975043927,7,22.035853568829367,3.1176172881960302,2.964146431170633,23.705733071618948,2.3130090969228463,20.84691437765698,2.963391259051135,19.66892564952908,3.38157011372356,10,21.67996054838554,2.8859901565658475,3.320039451614459
N4vhfRQ8_ioanRAOao8MMw_317,22.621558490818018,2.3648299754660593,15.458307704092588,3.7372314060835925,15.231255978605095,3.7687034017220626,9,47.60999984,-122.3364935,straight,0,18.564478769871574,3.2902549277572377,6.435521230128426,24.440424117227536,2.435395696781551,16.546359136024716,3.8627154578830414,13.02069255246642,4.418646338930517,9,19.274039305020516,3.572252497865037,5.725960694979484,24.87434606986593,1.7423460464916316,20.775189085882236,2.3508564156581375,21.41409431246355,2.3823542684341064,15,22.62206782865432,2.158518910194625,2.3779321713456802,23.479544008555063,2.3746171064742643,18.59569828173372,3.036563466116841,16.82882186509468,3.3649050083181535,9,20.05766948431511,2.925361860303086,4.9423305156848905
DFXjzbSSoBIHwfXCiAsMyw_1,23.325674671208542,1.8865432891401395,15.061096331115856,2.850656677518837,16.155811315228473,2.9869105707803834,15,46.86745744,-122.2667009,straight,2,18.9662238950774,2.5747035124797866,6.033776104922602,23.15785531013824,2.1111278055939366,19.770771725048714,2.6289478493091627,19.277299667174326,2.848585320233594,11,20.9583468064664,2.529553658378898,4.041653193533602,23.842530886902995,1.5755528579457618,20.51702392917295,2.0563431965113494,21.14207747926726,2.2735165637545998,19,22.045439507345165,1.968470872737237,2.954560492654835,24.80535610861895,1.947284630441612,20.674835275584897,2.552560035083884,19.556546818100006,2.918809576468041,13,22.06760027474396,2.472884747331179,2.9323997252560403
NiatCOxvmGe6iDwQPxte1Q_270,26.07491184841891,1.9236883216869387,29.58152504831667,2.5321622921402684,31.829677550097323,2.738095346351338,15,47.69487632,-122.27862379999999,straight,0,28.798855304379938,2.397981986726182,3.798855304379938,25.251333258697958,2.164318639778585,31.094815388228877,3.1772792838605337,30.939256116607822,3.267491790222441,12,28.557433050063295,2.869696571287187,3.5574330500632954,25.267262180826624,2.0145913198721486,24.473751599286594,2.3850403483892952,27.15542715319562,2.8805178564688547,11,25.522874336867794,2.4267165082434325,0.5228743368677939,26.293113501892805,1.8016316114826656,36.072214619434725,2.5923038989445626,38.161498103963424,2.661018530950525,16,32.545897056319575,2.3516513471259177,7.545897056319575
xEpyrexL1jVId85gkbtmNw_91,25.200327425124957,1.5094138175465015,24.50250218333015,1.9558800395285203,24.613508221602217,2.100047620004578,23,47.98643181,-122.07338670000001,side,1,24.814735162712303,1.8551138256931996,0.18526483728769705,25.834373643315388,2.07987028565867,28.845758913716313,2.8525900429124738,27.256525502769673,3.0224614543823973,11,27.147552419310657,2.6516405943178474,2.1475524193106565,26.055325112916652,1.9703846033504557,33.795173673838164,2.5353086521614716,34.79180818290005,2.8415091588379093,12,30.942127712644055,2.4490674714499456,5.942127712644055,26.13842615039775,1.5548720627668215,34.03805743666144,2.6129236699411686,33.48790237671643,2.75064817212915,21,30.237450822760692,2.306147968279047,5.237450822760692
VzfVpyXWTaPsEpN2dZK2lQ_22,25.339157334178786,1.6762510081933462,26.15071967055237,2.1684382825872324,27.187471849260874,2.37140852832654,16,47.04975645,-122.7740379,side,1,26.11897422607125,2.0720326063690395,1.1189742260712485,26.024294964697365,1.750164289492289,28.178227837235553,2.31254154902088,28.155774822993497,2.5092497489811953,16,27.2942307141191,2.1906518624981217,2.2942307141190987,25.379612573147604,1.826540050714541,28.40094394351596,2.26855162102092,31.23954674060134,2.6482588533211318,15,27.974665896537292,2.2477835083521978,2.9746658965372923,25.406846211853203,2.297277656068264,27.219499443704812,2.7826902078468283,27.427359097799922,3.152485837059799,10,26.56914699297854,2.7441512336582967,1.5691469929785384
w24KbgeJoncSgnLt39K6AA_73,23.874656171400026,2.0557867896098605,20.563811172817765,2.7986666072372497,18.069772269957703,3.0466775408459057,11,47.2319878,-122.32113259999998,side,0,21.23950250872926,2.6337103125643386,3.7604974912707405,25.60017894057225,1.8388292376149293,24.114863241678776,2.2883451611606045,24.594301218511426,2.4399743372451446,15,24.836997035512685,2.1890495786735595,0.16300296448731544,25.959991181479456,1.9223755958865116,37.38558052299527,3.1059790764369426,38.3421719168174,3.1067365482993092,13,32.54415670926668,2.7116970735409214,7.54415670926668,24.749367109007856,2.2592326925147095,24.2034865833593,2.9074831220423243,22.530494144401942,3.1570851700263147,9,23.942188215276815,2.7746003281944494,1.0578117847231852
RIXIikQfDPn3DdEJdVenKQ_90,25.5697457024633,1.7995686757394855,26.320812493681657,2.2813174936949223,28.935733284378582,2.846272449983855,15,47.61391068,-122.06253259999998,side,0,26.69346748519827,2.309052873139421,1.6934674851982692,25.26727541787079,2.075152636294337,27.062632180649963,2.6873697076754643,29.32112105308174,3.0393401194984073,12,26.95943608464709,2.600620821156069,1.9594360846470913,25.195071464968418,1.7554812063734535,31.35072749520909,2.4845226714025546,31.728167751952974,2.671057071457834,14,28.851523677262687,2.3036869830779474,3.851523677262687,25.292061989156224,1.8989966786067451,25.003650379380545,2.2925058869584714,25.907984942098725,2.5624637763718217,14,25.376728147402524,2.251322113979013,0.3767281474025239
pEQ-LNRwwiEmgrohzjRZcg_183,24.868759599191133,1.7708800380498737,23.667348603417594,2.5408349786658673,25.201881439723085,2.6549696308974133,15,47.98337276,-122.19652759999998,straight,0,24.608540722324207,2.3222282158710517,0.3914592776757928,24.726749641267386,1.7331316202435973,24.224189807632506,2.365847124633482,24.587586656376754,2.461269820803828,15,24.535447796038326,2.1867495218936357,0.4645522039616736,24.822446436435694,1.5863841975107698,22.787802824075467,2.082075637432467,22.83551075429944,2.2742727453686107,17,23.62860621394694,1.9809108601039493,1.3713937860530585,23.17372749860709,1.8250501161120996,17.044053918006874,2.351203769710193,18.2323805717221,2.442314824631406,15,19.82499935411857,2.206189570151233,5.175000645881429
UoSJCRvBSjjLAuqqZH-RLA_229,26.235240403401296,1.835834917876186,33.65789063345374,3.0700782854353634,32.802423274007346,3.1225452376269853,14,46.07635481,-118.32159779999999,straight,1,30.032114502139923,2.676152813646178,5.0321145021399225,26.38084887409728,2.2773666438618028,28.955351705853722,3.244565120230086,29.175195386857723,3.290697175681473,9,27.943491318296573,2.9375429799244537,2.943491318296573,25.385253441027714,1.8175265308742128,24.581273887945294,2.2836373079284416,24.530618173307523,2.6339161127381767,15,24.890623768836914,2.2450266505136103,0.10937623116308615,25.292790728968026,2.2258015465618204,27.61664779314989,2.933127856757658,30.664564076712853,3.3410002540946024,9,27.49569788975258,2.8333098858046935,2.495697889752581
r3R2vl3nfMF0hFsVE-cdMg_222,24.839139447631393,2.0519444550242243,26.71184466849378,2.9037531291613887,26.27533072224228,2.9672764363254975,12,47.70736067,-117.46553229999999,side,1,25.80508704442178,2.64099134017037,0.8050870444217786,26.14342839246486,1.6936604380731144,26.41188946397578,2.2982982451820986,26.417542525364105,2.403365659581605,18,26.30356916044813,2.1317747809456056,1.3035691604481308,24.240075712947565,2.0086049516590383,19.123150769775684,2.4815330683398895,19.221598828764257,2.92338181789572,12,21.199881921816047,2.471173279298216,3.800118078183953,25.440917986211566,2.180292358494359,25.84746287519287,2.891991175104025,25.924637381292797,3.171403838626331,9,25.702673103645296,2.7478957907415715,0.7026731036452958
fvwDUAby4nUaXmTb9Ic__g_181,24.23557592195841,1.9650489470933912,24.008434606976184,2.6728705357663625,25.321996772526298,2.94804739425968,12,47.21734638,-122.4556311,side,0,24.467563196438118,2.528655625706478,0.5324368035618825,24.62216269079031,1.8740137701547992,22.88373086828316,2.7108198305480107,22.48828783265401,2.770892903975236,15,23.5050210270981,2.451908834892682,1.494978972901901,24.936179849051246,1.9037993745832171,28.003222284511715,2.4880645394850154,25.66567865766108,2.8019297995384753,12,26.098924100103943,2.3979312378689026,1.0989241001039431,25.276675334718835,1.7190797337939567,26.04477303871286,2.187967188702566,26.476543717057545,2.3768685980979116,15,25.863096397416363,2.0946385068648117,0.8630963974163635
Vd9z0MUe4KJ23mUIW3qvyA_181,26.340092927690595,2.1516771455308996,30.56310702681062,3.0726353859736224,31.518455423827255,3.1995360442087946,10,47.46244961,-122.1378199,straight,0,29.054090435540825,2.807949525237772,4.054090435540825,24.789644058518753,1.970531860796513,25.09080173802422,2.6089038019838497,26.25318976848531,3.009661783433814,11,25.281627511760036,2.5296991487380587,0.28162751176003553,24.755568551877165,1.749617439643189,23.769490660233245,2.1169123088182196,22.566540037017287,2.348538062999707,16,23.804451864722722,2.071689270487038,1.1955481352772779,24.506167110200273,1.8259521925717084,21.26090197367982,2.6309759145926317,22.55610154902332,2.8561921780640467,13,23.006606169995138,2.4377067617427954,1.9933938300048624
